59,187569,4
92,188109,1
58,188173,2
73,188508,2
58,188742,2
66,188947,1
73,189627,3
58,190720,2
92,190840,3
83,191890,1
83,193106,4
67,193432,5
63,193823,4
76,194077,4
66,194985,3
58,195287,2
66,195698,5
66,196243,5
58,196803,2
67,196935,3
58,198131,4
66,198131,4
66,198131,4
66,198146,5
66,198146,1
51,199545,1
62,199584,4
83,200865,4
83,200962,3
83,200962,4
92,201009,4
92,201319,2
92,201322,1
83,202346,1
67,203667,3
60,204866,1
69,204866,1
82,204866,2
73,206144,1
83,209449,1
83,209449,1
66,209451,2
83,209451,1
83,209451,1
83,209453,1
83,209453,1
83,209455,1
83,209455,1
83,209457,1
58,210452,5
58,210886,4
80,212806,2
76,213614,4
58,214343,5
58,215087,4
58,216644,3
62,216748,4
67,216979,2
56,217296,1
59,217296,1
60,217296,4
63,217296,1
63,217296,1
69,217296,1
69,217296,1
80,217296,1
82,217296,2
84,217296,1
87,217296,1
60,217297,1
63,217297,1
69,217297,3
69,217297,3
69,217297,3
82,217297,3
84,217297,1
87,217297,1
91,217297,3
56,217298,1
56,217298,1
60,217298,2
69,217298,1
69,217298,1
60,217299,1
63,217299,1
69,217299,3
87,217299,1
91,217299,2
56,217300,3
60,217300,1
63,217300,1
69,217300,3
69,217300,3
69,217300,3
84,217300,2
84,217300,1
87,217300,1
59,217301,1
60,217301,1
63,217301,1
69,217301,3
84,217301,1
87,217301,1
91,217301,3
63,217302,1
69,217302,1
82,217302,2
87,217302,1
59,217303,3
60,217303,1
82,217303,1
84,217303,1
87,217303,2
92,217729,2
63,217749,1
67,217985,2
76,218201,5
76,218201,4
66,218275,4
62,218316,5
67,218316,5
60,219123,1
69,219123,4
82,219123,3
69,219124,2
88,219124,2
66,219478,4
66,219890,4
92,220031,2
66,220330,5
62,220839,4
92,221686,3
80,223088,1
60,223093,1
87,224649,4
80,226292,1
92,227394,4
92,228553,4
92,228901,2
80,231022,1
67,234686,4
92,237656,2
58,237716,5
84,238657,3
73,239631,1
67,239729,5
58,240913,5
58,241500,5
83,242106,5
58,242129,1
66,242268,3
92,242755,1
83,242781,1
58,245494,4
83,246006,5
83,246011,5
73,246107,5
80,246450,1
80,247628,1
80,247628,1
87,247638,3
80,249974,3
80,250137,1
80,250138,2
80,250435,5
58,250587,2
73,250587,5
82,250587,2
83,250587,2
91,250587,1
69,250588,1
82,250588,3
82,250588,2
83,250588,1
91,250588,2
69,250590,1
83,250596,1
66,252080,3
80,252097,5
83,252182,3
73,252193,5
73,252195,4
73,252200,5
80,252390,1
92,253077,3
68,253122,5
76,253233,4
67,253361,4
60,253369,3
60,253369,3
83,253431,5
83,253566,5
58,253601,5
58,253601,5
66,253693,4
66,253693,4
66,253693,1
76,253693,4
66,253694,5
66,253694,5
62,253735,4
76,253788,4
92,253917,4
73,253947,5
58,254195,1
59,254195,3
82,254195,2
83,254195,1
91,254195,1
76,254826,1
91,255733,1
83,256042,4
58,256510,3
66,256694,5
62,256802,3
62,256869,2
76,256907,4
73,256909,5
80,256940,5
83,256974,2
67,256983,2
80,257092,4
76,257158,2
58,257181,5
80,257181,1
67,257289,4
87,257332,3
51,257367,2
63,257450,1
80,257527,3
83,257554,4
83,257572,2
63,257715,1
80,257779,1
92,257848,3
83,257861,5
58,257875,2
66,258002,4
80,258047,5
92,258083,3
66,258164,2
51,258232,4
83,258378,1
80,258447,1
66,258573,2
66,258650,2
76,258734,2
80,259023,1
80,259025,1
92,259081,5
66,259130,5
66,259132,2
73,259132,2
80,259257,1
66,259279,1
66,259279,5
83,259361,4
58,259579,1
58,259594,4
80,259625,3
67,259768,2
58,259933,1
62,259999,5
92,260057,2
63,260334,1
67,260463,2
62,260630,2
80,260643,2
62,260687,2
67,260701,5
58,260710,5
67,260710,3
62,260711,5
83,260711,3
80,260886,3
62,261072,5
67,261308,2
91,261325,1
76,261438,4
76,261438,5
80,261788,1
62,261882,4
58,262738,5
92,262862,1
87,262951,3
63,262958,1
69,262958,1
73,262958,3
82,262958,4
83,262958,1
83,262958,1
91,262958,1
69,262959,1
82,262959,2
83,262959,1
91,262959,1
76,263062,4
76,263063,5
76,263070,5
58,263118,3
59,263149,3
69,263149,1
82,263149,2
83,263149,1
91,263149,1
63,263408,1
80,263554,5
76,263936,4
83,264491,4
67,264513,4
66,264732,2
66,264732,2
88,264871,5
73,264894,4
80,265181,5
66,267219,4
87,267226,2
83,267266,3
88,267315,5
67,267337,2
84,267456,3
73,267510,3
58,267537,2
76,267731,4
92,267742,4
58,268210,5
83,268242,4
92,268265,3
83,268270,5
76,268272,5
63,268654,5
58,268664,5
66,268677,5
66,268677,5
66,268679,5
51,268689,4
67,268716,3
67,268721,4
67,268723,4
67,268726,4
59,268727,4
67,268729,4
80,268736,2
80,268736,4
76,268766,5
58,268802,3
76,268851,4
83,269117,5
83,269151,5
76,269265,5
76,269266,4
76,269269,5
67,269270,3
67,269270,3
67,269270,4
67,269272,1
67,269279,2
67,269279,4
80,269280,1
67,269283,4
67,269294,3
67,269309,2
67,269313,5
67,269316,4
51,269320,5
51,269320,4
67,269323,5
67,269330,5
76,269330,5
67,269337,2
67,269348,3
63,269354,5
63,269354,5
76,269370,4
67,269392,3
76,269417,5
92,269438,3
63,269453,3
63,269453,5
80,269579,5
66,269594,2
66,269594,2
58,269595,3
92,269595,3
76,269610,5
67,269613,3
92,269614,4
87,269644,3
67,269646,5
92,269650,3
92,269652,4
92,269662,3
83,269764,3
62,269767,1
73,269767,2
58,269784,2
66,269893,3
58,270169,1
73,270176,2
91,270385,2
76,270495,4
58,270534,3
67,270830,2
92,270842,3
92,270845,3
92,270853,4
58,271016,5
91,271047,1
67,271087,4
83,271108,1
76,271271,5
62,271437,4
62,271443,3
67,271468,5
58,271581,5
67,271707,4
51,271709,4
76,271711,5
66,271884,4
76,271884,4
76,271884,4
76,271884,4
67,271909,4
92,271918,3
62,271920,3
83,271998,4
59,272003,4
62,272015,4
66,272088,4
80,272090,5
58,272099,4
76,272178,4
76,272179,4
73,272239,3
91,272252,1
87,272457,3
69,272472,1
69,272474,2
63,272575,1
83,272692,5
66,272712,5
66,272712,5
67,272717,4
76,272776,4
58,272787,4
76,272809,4
58,272928,1
66,272943,3
66,272943,3
67,272958,3
62,272982,4
62,273032,4
66,273046,4
67,273052,3
58,273053,3
76,273058,4
67,273071,2
83,273086,4
83,273109,4
67,273127,5
57,273133,4
60,273161,3
67,273176,4
67,273176,5
60,273184,4
60,273204,4
60,273204,3
60,273204,3
60,273204,3
59,273207,3
60,273209,3
60,273209,3
60,273209,3
67,273259,4
51,273264,4
67,273267,3
67,273268,4
67,273271,3
62,273280,3
83,273282,4
76,273331,5
58,273342,4
67,273342,3
67,273342,3
83,273347,2
67,273372,3
58,273374,3
67,273374,4
80,273374,1
80,273374,1
67,273377,4
62,273385,2
91,273427,3
73,273455,3
67,273477,5
58,273484,4
67,273493,3
58,273499,2
62,273499,2
67,273499,5
73,273499,4
58,273502,5
76,273502,5
73,273564,2
58,273714,3
58,273819,2
67,273857,3
87,273867,4
63,273903,3
63,273903,3
63,273908,3
63,273908,3
66,273908,4
66,273908,4
66,273908,4
60,273943,4
60,273943,4
66,273953,5
67,273961,5
67,273963,4
67,273966,4
60,273976,4
60,273976,4
60,273978,4
60,273978,4
60,273982,4
60,273982,4
76,273982,4
62,273988,4
68,273988,4
68,273988,4
62,273992,5
56,273996,4
56,273997,4
74,273997,3
76,273997,4
69,273998,3
69,273998,3
76,274037,4
83,274046,4
76,274066,5
83,274106,4
58,274108,5
76,274108,4
60,274112,4
60,274112,4
58,274113,4
60,274113,4
60,274113,4
63,274117,5
60,274126,4
60,274126,4
60,274127,3
60,274127,3
60,274128,4
60,274128,4
88,274128,5
60,274130,4
60,274130,4
60,274132,4
60,274132,4
65,274136,4
65,274136,4
60,274139,3
60,274139,3
68,274140,3
68,274140,3
60,274148,4
60,274148,4
60,274149,4
60,274149,4
58,274150,3
60,274151,4
60,274151,4
60,274158,4
60,274158,4
60,274163,3
60,274163,3
60,274172,3
60,274172,3
67,274178,3
67,274186,4
60,274187,4
60,274187,4
76,274191,4
66,274208,4
66,274208,4
76,274227,4
67,274228,3
59,274231,3
59,274257,3
58,274271,3
58,274271,3
76,274272,4
66,274282,4
76,274284,4
76,274286,5
59,274288,4
76,274292,3
59,274300,5
59,274302,5
59,274304,4
59,274305,3
92,274318,2
76,274331,4
59,274333,4
58,274358,3
67,274364,5
67,274365,3
63,274369,5
62,274397,4
76,274405,4
76,274413,4
62,274415,2
76,274417,5
92,274417,3
76,274418,4
76,274427,5
67,274428,5
76,274428,4
76,274429,3
58,274430,5
76,274430,4
76,274431,4
80,274530,5
67,274543,2
67,274547,4
69,274943,1
62,275209,3
76,275209,5
58,275210,2
58,275211,5
68,275211,4
68,275211,4
58,275212,2
58,275213,5
59,275213,2
58,275215,3
58,275217,4
59,275220,4
58,275221,5
76,275228,4
83,275237,4
58,275244,3
76,275244,5
58,275245,5
58,275248,4
59,275248,4
66,275248,4
76,275249,4
59,275263,5
73,275265,4
76,275265,5
59,275280,4
80,275320,3
80,275320,4
80,275320,2
69,275321,2
69,275334,4
83,275339,5
58,275470,3
60,275470,4
60,275470,4
76,275470,4
69,275471,1
69,275471,1
63,275472,5
74,275472,4
58,275483,5
74,275487,3
62,275492,4
74,275494,3
76,275494,4
63,275495,5
60,275496,3
60,275496,3
63,275499,5
58,275503,3
76,275503,4
88,275503,4
82,275504,4
56,275508,5
69,275508,5
69,275508,5
74,275508,3
82,275508,3
82,275508,3
69,275513,2
69,275513,2
69,275514,5
69,275514,5
60,275515,4
60,275515,4
69,275515,4
69,275515,4
69,275517,4
69,275517,4
63,275521,3
58,275524,4
76,275524,4
76,275524,4
63,275525,5
63,275525,5
67,275525,4
63,275532,5
63,275532,5
74,275532,2
58,275533,3
76,275534,5
74,275538,4
56,275544,4
60,275545,3
60,275545,3
69,275546,3
69,275546,3
60,275548,3
60,275548,3
56,275552,5
60,275552,4
60,275552,4
69,275552,3
69,275552,3
56,275553,5
60,275553,4
60,275553,4
69,275553,2
69,275553,2
60,275554,4
60,275554,4
69,275556,4
69,275556,4
74,275559,2
74,275561,1
56,275565,4
69,275565,2
69,275565,2
56,275568,4
56,275570,5
60,275570,3
60,275570,3
69,275570,4
69,275570,4
76,275570,4
73,275571,5
92,275585,4
56,275588,4
76,275591,4
58,275599,5
74,275613,4
69,275636,4
76,275646,4
69,275647,3
62,275649,3
73,275649,5
69,275653,3
69,275656,4
76,275662,4
76,275662,4
76,275668,5
83,275680,3
60,275681,4
60,275681,4
66,275681,4
69,275681,3
69,275681,3
82,275681,3
58,275682,4
59,275682,4
60,275682,2
60,275682,2
69,275682,4
69,275682,4
60,275683,4
60,275683,4
69,275684,3
69,275684,3
56,275687,4
56,275687,4
69,275687,3
69,275687,3
56,275689,4
82,275693,5
82,275693,5
60,275695,3
60,275695,3
69,275695,3
69,275695,3
60,275696,3
60,275696,3
56,275698,4
82,275698,4
82,275698,3
56,275699,4
82,275699,3
82,275699,3
56,275700,5
82,275700,4
82,275700,4
82,275701,4
82,275701,4
56,275702,4
82,275702,3
82,275702,3
82,275703,4
82,275703,4
56,275704,5
69,275704,4
69,275704,4
82,275704,4
82,275704,4
62,275705,4
69,275705,3
69,275705,3
73,275705,5
82,275705,4
82,275705,4
60,275706,3
60,275706,3
82,275706,4
82,275706,4
82,275707,4
82,275707,4
82,275710,3
56,275718,3
60,275718,3
60,275718,3
69,275718,3
69,275718,3
56,275719,4
60,275719,3
60,275719,3
51,275722,4
76,275722,4
56,275723,4
60,275723,3
60,275723,3
67,275723,3
56,275726,4
58,275726,5
60,275726,2
60,275726,2
69,275726,4
69,275726,4
56,275727,4
58,275727,2
60,275727,3
60,275727,3
69,275727,3
56,275728,4
60,275728,3
60,275728,3
56,275729,3
62,275730,4
56,275731,4
69,275731,2
69,275731,2
56,275733,4
60,275733,4
60,275733,4
69,275733,3
69,275733,3
56,275734,5
60,275734,4
60,275734,4
59,275738,4
83,275740,5
56,275746,4
76,275747,4
56,275748,3
60,275751,4
60,275751,4
62,275755,4
60,275760,4
60,275760,4
56,275763,4
62,275763,4
56,275768,3
56,275769,3
69,275769,2
60,275776,3
60,275776,3
60,275777,3
60,275777,3
67,275795,3
67,275795,4
80,275809,4
80,275809,2
59,275818,4
56,275822,4
56,275822,4
56,275822,1
56,275823,4
56,275825,4
56,275825,4
56,275829,5
80,275830,1
56,275831,4
56,275832,4
69,275839,4
69,275839,4
63,275840,5
63,275840,5
63,275841,5
63,275841,3
82,275841,4
82,275841,4
69,275842,2
82,275843,2
82,275843,2
82,275845,4
82,275845,4
82,275847,4
82,275847,4
82,275849,5
82,275850,5
82,275850,5
69,275852,3
69,275852,3
69,275856,2
69,275856,2
66,275863,4
66,275870,5
76,275876,4
63,275877,5
63,275877,5
69,275877,4
69,275877,4
66,275878,2
69,275879,2
69,275879,2
58,275881,5
69,275881,3
69,275881,3
92,275881,4
69,275882,4
69,275882,4
76,275882,4
69,275883,4
69,275883,4
92,275884,2
69,275889,5
69,275889,5
76,275890,4
83,275890,4
83,275893,4
59,275895,3
59,275897,4
66,275898,4
73,275898,5
76,275898,4
76,275898,4
69,275901,3
69,275901,3
69,275909,3
76,275934,4
69,275945,3
76,275958,4
76,275958,4
69,275964,2
68,275969,5
62,275980,4
76,276000,3
76,276000,3
76,276001,4
76,276001,3
76,276004,4
76,276004,4
76,276004,4
76,276006,4
76,276006,4
58,276009,4
76,276009,3
67,276010,4
58,276014,5
76,276014,5
76,276014,4
66,276069,5
69,276081,1
80,276081,1
82,276081,2
83,276081,1
91,276081,1
69,276085,3
69,276085,3
82,276086,3
82,276086,3
58,276089,5
63,276089,5
63,276089,3
69,276089,5
69,276089,5
80,276089,3
80,276089,3
69,276090,3
63,276091,5
63,276091,5
69,276091,1
69,276091,1
82,276091,3
82,276091,3
69,276092,4
69,276092,4
69,276095,1
69,276095,1
69,276096,3
69,276096,3
63,276097,3
63,276097,3
69,276097,2
69,276097,2
63,276101,5
63,276101,5
82,276101,3
82,276101,3
82,276102,4
82,276102,4
63,276103,5
63,276103,5
82,276103,4
82,276103,4
63,276104,5
63,276104,5
82,276104,4
82,276104,4
69,276105,5
69,276105,5
82,276105,4
82,276105,4
82,276106,4
82,276106,4
82,276107,4
82,276107,4
69,276108,3
69,276108,3
63,276111,5
63,276111,5
63,276111,5
63,276111,5
67,276124,5
76,276124,4
76,276124,4
69,276125,2
69,276125,2
67,276126,4
67,276128,4
69,276129,4
69,276129,4
92,276129,3
69,276130,3
69,276130,3
69,276131,4
69,276131,4
69,276134,4
69,276134,4
63,276135,5
63,276135,5
69,276135,5
83,276135,5
69,276137,5
83,276138,4
69,276141,5
69,276141,5
69,276142,3
69,276142,3
83,276142,5
69,276143,3
69,276143,3
76,276145,4
73,276146,5
69,276151,5
69,276151,5
69,276155,3
69,276155,3
76,276183,4
69,276192,3
58,276225,3
76,276225,4
76,276225,4
76,276227,4
58,276228,3
58,276229,2
76,276229,4
76,276229,4
69,276243,5
63,276246,5
63,276246,5
73,276246,4
63,276247,5
63,276247,5
60,276248,4
63,276248,5
63,276248,5
87,276249,4
56,276250,3
56,276250,2
63,276250,5
63,276250,5
63,276250,5
63,276250,5
87,276250,2
56,276251,3
82,276251,3
69,276252,3
83,276253,5
56,276255,4
82,276255,4
56,276257,3
82,276257,4
82,276258,4
56,276261,4
56,276264,4
66,276270,4
66,276270,1
82,276270,4
66,276273,1
58,276274,3
58,276276,3
67,276281,5
73,276282,5
80,276282,5
73,276285,5
73,276286,4
56,276289,4
59,276290,4
69,276290,4
56,276291,4
59,276291,4
69,276291,3
56,276292,4
59,276301,5
60,276305,3
56,276306,4
58,276306,3
59,276306,4
56,276308,4
59,276308,4
59,276308,4
59,276313,3
59,276314,5
83,276314,5
59,276315,4
59,276318,3
67,276324,2
88,276324,4
68,276326,4
92,276326,3
59,276343,3
83,276356,4
83,276356,5
59,276366,4
59,276373,3
69,276377,4
69,276378,5
69,276381,3
69,276384,3
80,276384,5
69,276386,4
80,276386,5
76,276387,4
76,276387,4
80,276387,5
76,276388,5
80,276388,5
69,276389,3
80,276389,5
80,276389,3
67,276390,3
69,276390,2
80,276392,3
69,276397,3
80,276404,1
69,276406,4
69,276407,3
69,276408,4
80,276408,4
69,276409,4
80,276411,2
69,276412,3
67,276427,4
67,276427,4
69,276427,3
82,276428,5
69,276429,3
69,276432,3
69,276436,2
76,276436,5
76,276436,4
69,276439,2
69,276440,3
66,276450,4
66,276451,4
76,276451,4
83,276453,4
83,276453,3
56,276455,4
56,276455,4
66,276455,4
73,276455,4
69,276456,4
76,276457,4
59,276458,3
60,276459,3
63,276459,5
63,276459,5
63,276459,5
63,276459,5
82,276459,5
87,276459,3
56,276460,2
60,276460,4
63,276460,5
63,276460,5
63,276460,5
63,276460,5
82,276460,4
82,276460,4
63,276461,5
63,276461,5
63,276461,5
63,276461,5
56,276462,3
60,276462,4
63,276462,5
63,276462,5
63,276462,5
73,276462,4
87,276462,4
56,276463,2
63,276463,5
63,276463,5
63,276463,5
63,276463,5
76,276463,4
87,276463,2
56,276464,2
63,276464,5
63,276464,5
63,276464,5
63,276464,5
82,276464,3
63,276465,5
63,276465,5
82,276465,4
83,276465,4
83,276465,4
56,276466,3
60,276466,3
63,276466,5
63,276466,5
63,276466,5
82,276466,5
56,276467,4
59,276467,4
63,276467,5
63,276467,5
73,276467,5
73,276467,5
76,276467,4
82,276467,4
60,276468,3
63,276468,5
82,276468,4
82,276468,4
87,276468,4
60,276470,3
82,276470,5
63,276471,5
82,276471,5
56,276472,3
73,276472,5
87,276472,4
87,276472,3
88,276472,4
65,276473,5
73,276473,4
56,276474,4
59,276476,4
65,276476,4
56,276480,3
82,276480,4
82,276482,2
56,276484,3
83,276484,3
67,276485,3
76,276485,4
56,276486,4
60,276486,3
69,276486,4
73,276486,4
80,276486,5
63,276487,5
63,276487,5
56,276488,4
63,276488,5
63,276488,3
69,276488,3
67,276490,5
56,276492,4
69,276492,5
59,276493,5
73,276493,1
56,276494,4
60,276494,3
69,276494,3
56,276495,5
60,276495,3
69,276495,5
56,276496,4
58,276496,5
84,276496,4
84,276496,3
56,276497,4
56,276497,3
60,276497,3
58,276498,4
60,276498,3
69,276498,4
56,276499,4
58,276499,4
59,276499,4
60,276499,3
68,276499,4
73,276499,5
59,276500,4
60,276500,4
58,276501,2
59,276501,3
60,276501,3
69,276501,3
59,276502,5
59,276505,4
56,276507,4
58,276507,4
60,276507,3
63,276507,3
63,276507,3
87,276507,4
87,276507,2
56,276508,4
56,276508,2
58,276508,4
59,276508,4
60,276508,3
65,276508,3
56,276510,4
58,276510,2
83,276512,4
87,276512,4
56,276513,4
56,276514,4
58,276514,4
87,276514,5
58,276517,2
60,276517,3
63,276517,3
63,276517,3
67,276517,4
56,276520,4
56,276523,4
69,276523,4
73,276523,5
69,276525,4
69,276526,2
56,276527,4
56,276527,2
73,276527,4
56,276528,4
62,276528,4
62,276529,4
62,276531,5
56,276532,3
62,276532,4
56,276536,3
62,276538,4
87,276540,3
56,276543,3
62,276543,5
73,276543,4
62,276544,5
56,276550,3
87,276551,2
56,276552,3
56,276554,4
56,276555,4
82,276555,3
82,276556,3
82,276557,4
82,276558,4
56,276561,4
82,276561,3
84,276561,3
56,276562,4
82,276563,4
82,276564,5
56,276568,4
56,276571,4
56,276575,4
58,276587,5
56,276589,3
67,276590,5
67,276601,5
73,276601,5
56,276609,4
73,276609,4
84,276609,3
84,276611,3
69,276614,2
69,276616,4
76,276618,5
69,276620,3
69,276623,4
69,276625,3
69,276626,3
69,276628,4
76,276628,4
69,276632,4
69,276633,4
69,276634,3
73,276635,3
69,276636,3
84,276636,3
69,276640,2
58,276641,3
69,276642,4
62,276645,4
66,276645,4
66,276646,5
73,276647,4
62,276648,4
83,276648,4
83,276655,5
62,276656,4
62,276658,4
62,276660,3
66,276660,5
66,276662,4
56,276671,4
73,276672,5
73,276676,5
73,276677,5
73,276681,5
73,276683,3
51,276692,3
73,276699,5
73,276711,5
58,276731,4
67,276745,4
67,276770,4
67,276772,3
51,276773,4
67,276774,5
67,276775,3
67,276776,2
67,276777,4
67,276782,2
67,276786,5
92,276806,5
58,276808,4
83,276862,4
92,276867,4
62,276884,4
76,276889,5
58,276900,2
76,276900,4
76,276902,5
73,276903,5
76,276903,4
76,276904,4
58,276905,3
76,276905,4
76,276905,4
76,276908,4
76,276913,4
76,276916,4
73,276918,3
76,276918,4
76,276918,4
84,277268,2
84,277307,3
83,277402,4
63,277480,1
63,277536,1
63,277545,1
63,277547,5
63,277547,1
73,277582,4
58,277663,4
69,277888,2
91,278013,1
74,278305,1
84,278306,4
63,278308,1
73,278308,4
83,278316,4
63,278318,5
63,278318,5
84,278318,3
63,278319,5
63,278320,1
82,278320,5
63,278322,3
84,278322,3
63,278324,5
82,278326,5
82,278326,4
84,278326,3
63,278328,3
63,278328,3
63,278329,5
63,278330,5
63,278330,5
73,278330,4
84,278330,2
82,278333,5
91,278333,4
82,278335,4
82,278336,4
73,278339,5
73,278342,4
58,278348,4
73,278353,5
73,278358,5
73,278362,2
73,278363,5
73,278373,5
73,278375,5
67,278412,4
83,278445,4
76,278447,5
63,278739,1
66,278987,1
60,279281,3
80,279281,2
83,279281,4
74,279282,5
76,279282,4
80,279282,5
83,279282,5
80,279283,4
65,279286,4
76,279286,4
80,279286,5
87,279286,4
58,279287,5
80,279287,5
87,279287,3
74,279290,4
60,279297,3
87,279297,4
80,279300,5
60,279301,4
80,279301,4
60,279304,3
60,279306,3
68,279306,4
80,279306,4
83,279306,4
60,279307,4
80,279307,3
83,279307,4
60,279308,4
80,279308,3
83,279308,3
83,279308,3
60,279309,3
80,279309,4
83,279309,4
60,279310,3
66,279310,4
80,279310,5
83,279310,2
60,279311,3
68,279311,3
80,279311,5
83,279311,4
60,279312,3
80,279312,4
83,279312,4
60,279313,4
80,279313,4
80,279314,4
60,279315,4
80,279315,3
80,279316,3
83,279316,4
60,279317,3
63,279317,3
60,279318,4
63,279318,5
60,279319,3
63,279319,3
63,279320,5
63,279321,5
83,279321,4
60,279322,3
63,279322,1
66,279322,5
60,279323,3
63,279323,1
82,279328,3
83,279328,3
59,279330,3
63,279330,3
56,279332,3
83,279334,4
60,279343,3
60,279345,3
83,279345,1
66,279354,4
67,279354,4
66,279355,2
67,279355,4
60,279358,3
66,279358,4
60,279359,3
60,279360,3
60,279361,3
51,279362,4
60,279363,4
59,279365,5
62,279365,4
68,279365,4
69,279365,2
59,279366,4
68,279366,5
73,279366,4
56,279367,4
59,279367,4
62,279367,2
69,279367,3
76,279367,4
59,279368,5
69,279368,2
84,279368,3
56,279369,4
59,279369,5
69,279369,3
87,279369,3
56,279370,4
59,279370,5
62,279370,4
69,279370,5
88,279370,5
56,279371,4
59,279371,4
66,279372,2
73,279373,4
69,279374,3
56,279376,4
60,279376,3
68,279376,5
69,279376,4
60,279381,3
69,279381,4
60,279382,3
69,279382,3
56,279383,4
60,279383,3
69,279383,3
69,279385,2
60,279387,4
69,279387,3
73,279387,4
56,279388,4
59,279388,3
68,279388,5
83,279388,4
69,279389,3
84,279389,3
56,279390,4
59,279390,5
62,279390,4
68,279390,4
69,279390,4
73,279390,5
59,279391,4
83,279391,4
87,279392,2
62,279393,4
63,279393,4
69,279393,5
83,279393,4
87,279393,4
59,279395,4
56,279398,2
83,279398,3
56,279399,4
83,279399,3
87,279399,4
87,279400,5
56,279401,3
